"","id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes"
"2218","ts252758","Get Organized with The Home Edit","SHOW","Expert home organizers Clea and Joanna help celebrities and everyday clients edit, categorize and contain their clutter to create stunning spaces.",2020,"TV-PG",42,"['reality']","['US']",2,"tt10834478",5.3,1454
"2219","tm453862","The Call","MOVIE","Connected by phone in the same home but 20 years apart, a serial killer puts another woman’s past — and life — on the line to change her own fate.",2020,"",112,"['thriller', 'scifi', 'drama', 'crime', 'horror']","['KR']",NA,"tt10530176",7.1,29450
"2220","ts237107","Sweet Magnolias","SHOW","Lifelong friends Maddie, Helen and Dana Sue lift each other as they juggle relationships, family and careers in the small, Southern town of Serenity.",2020,"TV-14",50,"['drama', 'romance']","['US']",2,"tt9077540",7.3,17435
"2221","ts95997","Raising Dion","SHOW","A widowed single mom discovers that her son has super powers and tries to figure out how to raise him safely and responsibly.",2019,"TV-G",43,"['scifi', 'drama']","['US']",2,"tt7826108",7.1,14464
"2222","tm943790","Summerland","MOVIE","A woman during the Second World War opens her heart to an evacuee after initially resolving to be rid of him.",2020,"PG",100,"['romance', 'drama', 'war']","['GB']",NA,"tt6841122",7,6052
"2223","ts55762","Kingdom","SHOW","In this zombie thriller set in Korea's medieval Joseon dynasty which has been defeated by corruption and famine, a mysterious rumor of the king’s death spreads, as does a strange plague that renders the infected immune to death and hungry for flesh. The crown prince, fallen victim to a conspiracy, sets out on a journey to unveil the evil scheme and save his people.",2019,"TV-MA",48,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']","['KR']",2,"tt6611916",8.3,43760
"2224","tm847085","The Social Dilemma","MOVIE","This documentary-drama hybrid explores the dangerous human impact of social networking, with tech experts sounding the alarm on their own creations.",2020,"PG-13",94,"['drama', 'documentation']","['US']",NA,"tt11464826",7.6,79674
"2225","ts89564","Black Summer","SHOW","In the dark, early days of a zombie apocalypse, complete strangers band together to find the strength they need to survive and get back to loved ones.",2019,"TV-MA",39,"['scifi', 'action', 'drama', 'horror', 'thriller']","['US']",2,"tt8923854",6.5,28657
"2226","ts84633","The Promised Neverland","SHOW","Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage — a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family... never to be heard from again.

However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama.",2019,"TV-MA",23,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']","['JP']",2,"tt8788458",8.4,34730
"2227","ts88379","Dracula","SHOW","Transylvania, 1897. The blood-drinking Count Dracula is drawing his plans against Victorian London. And be warned: the dead travel fast.",2020,"TV-MA",88,"['action', 'drama', 'fantasy', 'horror', 'thriller']","['GB']",1,"tt9165388",6.8,45971
"2228","tm417553","6 Underground","MOVIE","After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",2019,"R",127,"['action', 'thriller', 'comedy']","['US']",NA,"tt8106534",6.1,168919
"2229","tm845489","His House","MOVIE","After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface.",2020,"",93,"['drama', 'thriller', 'horror']","['GB']",NA,"tt8508734",6.5,38870
"2230","ts57213","The Dark Crystal: Age of Resistance","SHOW","Return to the world of Thra, where three Gelfling discover the horrifying secret behind the Skeksis' power and set out to ignite the fires of rebellion and save their world.",2019,"TV-PG",51,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']","['GB', 'US']",1,"tt6905542",8.4,24164
"2231","ts82913","When They See Us","SHOW","Five teens from Harlem become trapped in a nightmare when they're falsely accused of a brutal attack in Central Park.",2019,"TV-MA",74,"['drama', 'history', 'crime']","['US']",1,"tt7137906",8.9,114127
"2232","ts241248","Cocomelon","SHOW","In the town of Cocomelon, baby JJ and his siblings go on fun every-day adventures with nursery, play, exploration, and learning - situations that any preschooler could relate to. Fun, relatable stories set to toe-tapping songs.",2019,"TV-PG",8,"['animation', 'comedy', 'family']","['US', 'GB']",4,"tt12427840",4.9,522
"2233","ts222439","Crash Landing on You","SHOW","A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",2019,"",86,"['drama']","['KR']",1,"",NA,NA
"2234","ts83082","Living with Yourself","SHOW","Burned out on life, Miles undergoes a strange procedure at a strip mall spa -- and wakes to find he's been replaced by a better version of himself.",2019,"TV-MA",26,"['drama', 'comedy', 'scifi']","['US']",2,"tt8880894",7.2,30134
"2235","tm824398","The Platform","MOVIE","A vertical prison with one cell per level. Two people per cell. Only one food platform and two minutes per day to feed. An endless nightmare trapped in The Hole.",2019,"",94,"['horror', 'scifi', 'thriller', 'european']","['ES']",NA,"tt8228288",7,207877
"2236","ts218569","The Movies That Made Us","SHOW","Unwrap the real stories behind these iconic Christmas blockbusters, thanks to insider interviews and behind-the-scenes peeks.",2019,"TV-PG",47,"['history', 'documentation', 'family']","['US']",3,"tt10681222",7.6,6147
"2237","ts223210","Don't F**k with Cats: Hunting an Internet Killer","SHOW","A group of online justice seekers track down a guy who posted a video of him killing kittens.",2019,"TV-MA",62,"['crime', 'documentation']","['US', 'GB']",1,"tt11318602",8,50250
"2238","tm460948","Always Be My Maybe","MOVIE","Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds.",2019,"PG-13",101,"['romance', 'comedy']","['US']",NA,"tt7374948",6.8,54166
"2239","tm911973","Enola Holmes","MOVIE","While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",2020,"PG-13",123,"['crime', 'drama', 'action']","['US']",NA,"tt7846844",6.6,160806
"2240","ts105825","The Valhalla Murders","SHOW","Police profiler Arnar is sent back home from Oslo to his native Iceland to investigate the country's first serial killer case. He teams up with the local senior cop Kata.",2019,"TV-MA",46,"['thriller', 'crime', 'drama', 'scifi']","['IS']",1,"tt9100822",7.1,13038
"2241","tm372066","Fast Color","MOVIE","A woman is forced to go on the run when her superhuman abilities are discovered. Years after having abandoned her family, the only place she has left to hide is home.",2019,"PG-13",102,"['thriller', 'drama', 'scifi']","['US']",NA,"tt6418778",6,6194
"2242","tm239927","Official Secrets","MOVIE","The true story of British intelligence whistleblower Katharine Gun who—prior to the 2003 Iraq invasion—leaked a top-secret NSA memo exposing a joint US-UK illegal spying operation against members of the UN Security Council. The memo proposed blackmailing member states into voting for war.",2019,"R",112,"['thriller', 'crime', 'drama', 'war', 'romance']","['GB', 'US']",NA,"tt5431890",7.3,45200
"2243","ts246072","Barbarians","SHOW","Three people's fates are interwoven in the Battle of the Teutoburg Forest in 9 A.D., during which Germanic warriors halt the spread of the Roman Empire.",2020,"TV-MA",47,"['action', 'drama', 'history']","['DE']",1,"tt9184986",7.2,23180
"2244","tm428856","I Am Mother","MOVIE","A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",2019,"PG-13",113,"['scifi', 'thriller', 'horror', 'drama']","['AU']",NA,"tt6292852",6.7,87891
"2245","ts221200","The Haunting of Bly Manor","SHOW","After an au pair’s tragic death, Henry Wingrave hires a young American nanny to care for his orphaned niece and nephew who reside at Bly Manor with the estate’s chef Owen, groundskeeper Jamie and housekeeper, Mrs. Grose. But all is not as it seems at the manor, and centuries of dark secrets of love and loss are waiting to be unearthed in this chilling tale.",2020,"TV-MA",55,"['drama', 'scifi', 'thriller', 'horror']","['US']",1,"tt10970552",7.3,96015
"2246","ts83555","Roswell, New Mexico","SHOW","After reluctantly returning to her tourist-trap hometown of Roswell, New Mexico, the daughter of undocumented immigrants discovers a shocking truth about her teenage crush who is now a police officer—he’s an alien who has kept his unearthly abilities hidden his entire life. She protects his secret as the two reconnect and begin to investigate his origins, but when a violent attack and long-standing government cover-up point to a greater alien presence on Earth, the politics of fear and hatred threaten to expose him and destroy their deepening romance.",2019,"TV-14",42,"['scifi', 'drama', 'romance']","['US']",3,"tt7588054",6.2,11928
"2247","tm849003","The Old Guard","MOVIE","Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.",2020,"R",125,"['fantasy', 'action', 'thriller']","['US']",NA,"tt7556122",6.6,155135
"2248","ts223548","The Midnight Gospel","SHOW","Traversing trippy worlds inside his universe simulator, Clancy the space caster explores existential questions about life, death and everything in between.",2020,"TV-MA",25,"['scifi']","['US']",1,"",NA,NA
"2249","ts84661","Cursed","SHOW","In this fresh take on the Arthurian legend, teenager Nimue joins forces with mercenary Arthur on a quest to find Merlin and deliver an ancient sword.",2020,"TV-MA",55,"['scifi', 'action', 'drama', 'fantasy']","['US']",1,"tt8210856",5.8,29446
"2250","ts105047","To the Lake","SHOW","A terrible plague strikes and a group decides to risk their lives. Humanity struggles to survive as they face the end of their civilization.",2019,"TV-MA",43,"['scifi', 'thriller', 'drama']","['RU']",2,"tt9151230",7.2,12456
"2251","ts241486","Pokémon Journeys: The Series","SHOW","Young trainer Ash and his new friend Goh become research fellows at Professor Cerise's laboratory, traveling all over the world to learn about Pokémon.",2020,"TV-Y7",22,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']","['JP']",1,"tt14033496",6.9,472
"2252","ts107724","The Defeated","SHOW","Max McLaughlin is an American cop who arrives in Berlin in the summer of 1946 to help create a police force in the chaotic aftermath of the war.",2020,"TV-MA",54,"['drama', 'thriller']","['DE']",1,"tt8879894",7,5597
"2253","tm444017","Extremely Wicked, Shockingly Evil and Vile","MOVIE","A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",2019,"R",111,"['crime', 'drama', 'thriller']","['US']",NA,"tt2481498",6.7,91162
"2254","tm820190","#Alive","MOVIE","As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",2020,"",98,"['thriller', 'horror', 'action', 'drama']","['KR']",NA,"tt10620868",6.3,37199
